Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Surge_Pricing_Type
T0005848487,61.12,B,0,2.8094,B,B,2.53375,1,,47,68,Male,2
T0005848492,16.82,E,7,2.33702,B,A,3.73875,0,90,51,73,Female,2
T0005848493,46.95,D,1,2.85103,C,B,1.40875,0,,55,87,Male,1
T0005848494,17.24,,6,3.03718,B,A,3.1025,0,43,52,88,Male,2
T0005848498,10.46,D,2,2.55279,A,A,1.89625,1,94,52,70,Male,3
T0005848501,21.2,D,1,2.83168,B,B,1.85875,3,42,51,70,Male,3
T0005848502,20.73,C,6,2.7039,B,F,2.685,0,30,50,67,Male,3
T0005848503,56.41,E,8,,,C,1.81,0,,46,66,Male,3
T0005848506,22.59,C,,2.37914,B,A,2.95,1,,51,64,Female,2
T0005848508,45.22,,10,,,B,4.07875,1,86,50,85,Male,3
T0005848509,86.1,B,10,3.08068,C,A,2.3125,2,60,60,93,Male,3
T0005848510,49.22,,0,2.83136,C,A,2.96875,2,38,51,77,Male,3
T0005848512,73.91,A,9,3.54304,C,A,4.255,2,,60,84,Female,1
T0005848513,90.94,,2,3.14826,B,B,3.62875,0,102,53,82,Female,1
T0005848514,18.65,B,1,,,B,3.10375,1,,61,82,Female,2
T0005848515,33.56,B,10,2.78129,B,A,2.705,1,33,53,76,Female,2
T0005848516,26.65,A,3,2.89663,A,C,4.6425,0,79,50,71,Male,1
T0005848517,31.54,C,10,,,A,1.3625,1,,50,78,Male,2
T0005848518,32.82,A,0,2.837,A,B,2.91,0,,57,102,Male,1
T0005848519,84.57,B,1,3.06071,C,A,2.6125,1,43,55,77,Male,2
T0005848521,67.6,C,8,2.70214,B,A,2.0575,0,69,46,69,Male,3
T0005848526,71.66,E,10,2.88612,C,A,2.25875,2,45,49,76,Male,3
T0005848528,58.07,B,10,2.79602,C,A,1.95125,1,,56,76,Male,1
T0005848529,75.37,A,10,2.94345,B,B,2.50125,0,,53,78,Male,1
T0005848531,13.02,C,10,,,A,3.01875,0,72,48,72,Male,2
T0005848532,43.54,C,10,,,A,2.4375,0,,50,68,Male,2
T0005848534,42.37,A,,2.67105,B,A,1.215,0,,51,71,Male,1
T0005848536,48.84,,10,3.05713,A,B,3.2725,0,37,56,93,Female,2
T0005848537,9.45,,1,2.6235,A,D,2.04625,0,57,59,82,Male,2
T0005848538,36.58,B,10,2.58789,A,A,2.7225,1,,52,65,Male,2
T0005848539,55.46,D,1,2.62839,B,A,4.6825,0,83,45,73,Female,3
T0005848540,92.02,B,,2.92004,C,A,3.03875,1,54,64,83,Male,2
T0005848541,62.09,A,10,2.70436,C,A,3.0675,2,,47,66,Male,1
T0005848542,33.39,C,8,2.51826,A,A,2.05125,0,103,47,64,Male,2
T0005848546,40.45,A,10,2.76153,B,B,1.835,1,,52,90,Male,1
T0005848548,62.68,A,2,2.99664,C,A,2.6325,0,,61,95,Male,1
T0005848549,107.26,B,10,3.30076,B,A,3.01,0,47,57,90,Male,2
T0005848553,61.12,A,0,3.11157,A,A,1.74125,0,50,56,67,Male,1
T0005848555,16.72,B,0,2.54138,C,I,4.7225,3,,51,66,Male,2
T0005848558,36.84,,7,2.97934,C,A,4.49125,0,99,48,79,Female,2
T0005848560,21.49,,0,,,A,4.015,0,38,57,73,Male,2
T0005848563,106.68,C,0,3.00597,B,A,2.07875,3,,57,102,Female,2
T0005848564,9.27,C,0,2.58759,A,D,2.50875,0,89,63,79,Male,2
T0005848566,30.15,E,10,2.88355,B,B,2.06625,2,71,52,99,Male,3
T0005848567,12.97,D,1,2.70095,A,A,3.18875,0,,52,69,Female,3
T0005848568,55.54,A,1,2.77746,B,B,3.0675,1,55,56,77,Female,1
T0005848569,24.48,A,1,2.80132,B,B,2.98375,0,,52,75,Male,1
T0005848570,23.17,A,,2.37586,B,B,1.96875,0,,48,69,Male,1
T0005848572,32.75,C,10,2.47458,B,A,2.9,0,,64,96,Male,2
T0005848573,14.96,A,1,2.16218,A,B,2.98,0,,46,61,Female,1
T0005848575,56.05,D,10,2.71295,B,A,1.90375,0,58,48,67,Male,3
T0005848576,22.32,A,6,3.15928,B,F,3.51,0,,50,81,Male,1
T0005848579,25.84,A,10,2.54974,A,A,3.71625,0,,55,85,Female,1
T0005848580,37.88,D,2,2.64357,B,A,1.30375,1,,56,75,Male,3
T0005848581,24.12,A,3,2.4743,C,A,3.23,0,,48,65,Male,1
T0005848582,15.9,C,3,2.47855,C,B,0.79,1,45,56,73,Male,2
T0005848583,3.46,,,2.47381,C,A,2.93875,0,,52,71,Male,3
T0005848585,26.76,A,5,2.46956,B,F,2.25,0,,48,62,Female,3
T0005848586,22.51,D,10,2.61668,B,A,2.14375,0,52,50,92,Female,3
T0005848591,65.28,,10,3.4763,B,B,2.8225,0,92,60,90,Female,1
T0005848592,61.5,C,10,2.61148,B,B,2.3,0,,49,63,Male,2
T0005848593,19.13,B,8,2.55302,A,B,4.49625,0,,42,65,Male,2
T0005848598,15.39,B,3,2.82003,A,A,2.66875,1,,53,88,Male,1
T0005848599,46.39,B,4,2.78391,C,A,0.4525,0,,58,76,Female,1
T0005848600,44.29,,3,2.98076,A,A,2.90375,3,,50,71,Male,3
T0005848602,108.15,B,10,2.98233,B,B,2.48375,0,,50,86,Male,2
T0005848604,21.18,,1,2.44987,A,A,1.48625,0,,59,71,Female,2
T0005848606,76.96,E,10,2.86362,C,A,3.49625,0,61,46,71,Male,2
T0005848607,84.62,E,1,3.07701,B,A,2.3,0,,51,79,Male,3
T0005848611,61.74,E,6,2.65642,C,C,2.90625,2,,43,70,Male,3
T0005848612,62.4,B,10,2.99628,B,C,2.59875,0,61,46,73,Female,2
T0005848614,9.68,C,0,2.62986,C,A,3.42875,0,33,44,60,Female,2
T0005848615,19.86,D,1,2.71976,C,A,2.7675,3,,50,65,Female,3
T0005848617,15.28,A,5,2.80088,C,A,3.89875,0,69,44,63,Female,1
T0005848618,21.4,E,10,2.81725,A,H,0.99375,0,57,49,80,Male,3
T0005848624,46.3,A,10,2.79247,A,B,2.82375,0,67,49,74,Male,1
T0005848625,64.83,A,7,2.99888,C,C,4.60125,2,61,48,65,Male,1
T0005848628,45.94,B,2,3.09501,C,E,3.8425,1,98,56,82,Female,2
T0005848629,51.73,D,10,2.99982,B,B,2.05125,1,,57,97,Male,3
T0005848631,46.35,A,6,2.87938,A,B,3.9325,0,77,47,81,Male,1
T0005848632,49.99,B,10,2.88489,B,A,4.145,0,,54,80,Male,1
T0005848634,56.04,E,10,2.86914,B,C,1.36375,0,,58,80,Male,3
T0005848636,55.13,D,10,2.82286,C,A,2.55,1,,57,86,Female,3
T0005848637,55.24,A,4,2.67995,A,A,2.47875,0,,56,74,Male,1
T0005848638,24.86,C,,2.53226,B,A,2.59125,0,91,53,74,Male,2
T0005848639,30.67,D,1,2.79417,A,A,3.60375,1,,49,74,Female,1
T0005848640,29.53,C,10,2.81233,C,A,1.61375,2,,59,85,Male,2
T0005848641,8.79,C,9,2.84026,B,E,0.8275,2,,63,93,Female,2
T0005848642,4.46,E,0,2.77458,B,A,3.38125,4,80,52,76,Male,3
T0005848643,21.67,D,10,2.63465,C,A,1.4375,1,75,50,66,Male,3
T0005848644,57.31,E,7,,,B,1.9175,1,,51,82,Male,3
T0005848647,107.31,B,10,,,B,2.065,0,66,59,89,Male,2
T0005848648,19.4,,0,,,A,2.65,0,,49,80,Female,2
T0005848650,80.39,B,10,2.99841,B,A,0.6575,1,,50,86,Male,2
T0005848651,34.6,,3,2.69494,A,A,3.0175,0,53,48,62,Female,3
T0005848652,54.23,,5,2.93456,B,A,1.42625,1,94,48,72,Male,3
T0005848653,47.22,D,9,2.63488,A,A,2.35875,0,,55,70,Female,3
T0005848656,15.19,B,9,2.54475,A,A,2.7125,0,,49,68,Male,2
T0005848658,36.98,C,3,2.9504,C,B,3.0925,2,,56,79,Male,2
T0005848662,37.61,C,1,2.71977,A,A,2.98625,1,45,59,93,Male,2
T0005848663,29.44,D,3,2.61088,C,A,3.3275,0,,47,62,Female,1
T0005848667,35.64,,4,2.93429,A,B,2.60125,1,,52,83,Male,1
T0005848668,43.34,D,10,2.77028,B,A,3.55875,0,82,46,63,Female,3
T0005848669,14.83,,0,2.68578,A,G,4.23375,1,,45,56,Male,3
T0005848670,37.82,,10,,,A,2.52,0,68,53,81,Female,2
T0005848672,64.71,C,4,2.84228,B,B,3.76125,1,76,60,85,Female,2
T0005848673,15.7,C,5,2.61639,C,B,3.17125,0,,45,58,Male,2
T0005848674,50.51,C,10,2.83225,B,A,1.99375,0,97,52,68,Male,3
T0005848675,57.58,D,10,2.87869,A,A,0.8925,1,,61,139,Male,3
T0005848676,15.9,,3,2.84822,A,I,4.4875,0,51,55,70,Male,1
T0005848677,31.92,C,10,2.69066,A,A,2.00625,0,33,56,76,Female,2
T0005848678,84.69,,10,,,A,0.325,1,45,78,121,Male,3
T0005848680,62.71,A,10,2.92261,B,A,3.1425,1,101,48,72,Male,3
T0005848681,65.58,D,10,2.91066,C,A,3.0075,0,56,51,69,Female,3
T0005848682,29.76,,1,3.11701,B,A,0.9875,3,,52,67,Male,3
T0005848684,61.34,A,10,3.10026,B,A,2.44125,1,,52,78,Female,2
T0005848686,45.73,,10,2.87963,A,A,1.72,1,,52,80,Female,2
T0005848687,55.63,B,2,2.77592,A,B,2.69,0,77,50,77,Male,1
T0005848688,108.33,D,10,,,A,4.7725,1,53,52,97,Female,3
T0005848690,68.96,,10,3.02164,C,A,4.14,1,47,51,73,Female,2
T0005848691,5.4,D,0,2.54533,A,A,2.24125,1,77,49,62,Male,3
T0005848693,8.2,,0,3.25947,A,B,2.98125,4,,69,94,Female,3
T0005848694,108.08,C,1,3.2734,B,B,3.93625,2,42,52,88,Male,3
T0005848695,92.25,C,5,2.87348,B,A,3.1025,0,,50,87,Male,2
T0005848696,13.57,D,2,2.94196,A,A,3.45875,1,,48,59,Female,3
T0005848697,15.98,B,4,2.16764,A,G,2.22,2,,52,70,Male,2
T0005848698,29.75,D,,2.73852,B,A,1.195,0,53,50,74,Male,3
T0005848699,25.8,B,4,2.86147,B,A,1.96625,0,78,49,79,Male,2
T0005848700,84.87,,10,2.91313,B,A,2.255,0,,53,82,Male,3
T0005848701,34.13,,10,2.72616,A,B,2.2475,0,,50,79,Male,1
T0005848702,24.53,,0,2.67395,A,A,2.18375,0,,48,86,Male,2
T0005848704,51.57,C,4,2.69225,B,B,1.1775,2,,58,89,Female,2
T0005848706,32.65,,10,,,B,1.40625,1,,52,77,Female,1
T0005848707,22.7,E,10,2.74896,B,H,3.7025,2,,51,61,Male,3
T0005848708,29.68,D,4,,,A,3.17,1,,56,75,Female,3
T0005848710,63.72,A,7,3.09437,C,A,4.4525,1,60,48,79,Male,2
T0005848712,25.11,C,2,2.3004,A,A,3.1325,3,,47,60,Male,2
T0005848713,15.23,,10,2.77135,C,H,2.3575,0,41,54,91,Male,3
T0005848716,31.61,B,9,2.60161,A,A,2.8925,2,109,56,81,Male,2
T0005848717,38.05,E,10,2.69317,B,A,1.9275,0,97,47,65,Female,3
T0005848719,54.95,C,8,2.91956,B,A,1.84125,3,42,49,72,Male,3
T0005848721,46.95,C,8,2.92626,C,A,2.935,1,69,59,83,Female,2
T0005848722,75.24,D,7,2.79778,C,A,2.92875,1,62,51,76,Male,3
T0005848723,31.34,A,3,2.95129,A,A,3.995,0,,56,74,Female,1
T0005848725,53.58,,10,,,A,3.94875,0,,53,74,Male,2
T0005848728,19.58,B,1,2.46446,A,A,2.0875,0,,49,62,Male,2
T0005848729,37.63,E,3,2.76007,B,B,4.0325,0,,52,66,Male,1
T0005848731,31.34,,10,2.65618,C,A,4.23375,1,48,51,78,Female,2
T0005848732,37.69,C,3,,,B,2.96375,1,,50,70,Male,3
T0005848735,22.34,,10,2.78747,A,A,2.24125,0,71,51,71,Male,2
T0005848737,37.1,D,10,3.07843,C,A,2.5225,2,,61,92,Male,3
T0005848738,106.63,E,3,2.94461,B,A,3.10375,0,78,52,81,Male,3
T0005848739,51,D,10,2.59857,B,A,1.32375,0,99,51,70,Male,3
T0005848741,94.33,A,10,2.82919,B,A,2.20625,0,,50,72,Male,3
T0005848743,44.51,B,8,2.82221,B,B,0.70625,0,64,54,92,Female,2
T0005848744,48.66,D,10,,,A,2.9775,1,47,53,93,Male,3
T0005848745,29.57,C,8,2.4811,A,B,3.99,0,62,46,65,Male,2
T0005848746,82.05,D,7,2.91315,B,A,1.62875,0,,51,72,Male,3
T0005848747,72.04,E,10,2.77373,B,E,2.15,0,,53,79,Male,3
T0005848748,104.1,D,8,2.88014,B,B,3.0675,0,,47,60,Female,3
T0005848749,74.38,B,6,2.98017,C,A,3.88875,0,55,52,73,Male,2
T0005848750,55.5,D,2,2.61488,B,A,1.09125,0,,49,71,Male,3
T0005848753,72.35,A,10,3.00365,C,C,3.49375,1,106,52,79,Male,3
T0005848754,39.44,E,10,2.78321,C,A,3.8125,1,,48,80,Male,2
T0005848755,76.82,D,3,,,A,3.4575,2,47,56,72,Male,3
T0005848757,16.02,A,10,3.0334,A,B,4.05625,0,,48,66,Female,1
T0005848758,56.31,,6,2.72969,B,A,3.34625,0,,49,70,Female,3
T0005848759,23.08,E,0,2.65456,A,A,3.50625,1,41,45,59,Male,2
T0005848760,19.26,A,2,2.88997,B,C,2.855,1,89,52,72,Female,3
T0005848761,43.21,B,4,,,A,3.11,0,53,56,71,Male,2
T0005848762,45.9,E,10,2.95289,C,A,2.92625,1,,59,83,Male,3
T0005848765,38.42,,8,2.5451,B,A,2.24375,1,88,49,64,Female,3
T0005848766,52.99,E,9,2.69557,C,A,2.2875,0,,48,62,Male,3
T0005848767,39.16,D,2,2.70715,C,A,2.86625,0,48,53,101,Female,3
T0005848769,45.52,,10,,,A,2.445,0,112,65,99,Male,3
T0005848770,109.19,A,7,2.98304,C,A,3.2925,0,35,57,82,Male,3
T0005848771,25.92,E,10,2.69204,B,F,1.36875,3,,50,63,Male,3
T0005848772,31.78,B,10,2.98583,C,A,1.565,0,109,53,72,Male,2
T0005848773,60.24,D,4,,,A,2.32375,2,,50,72,Female,3
T0005848775,107.65,,10,3.18916,C,A,2.47375,1,,80,106,Male,3
T0005848776,49.79,B,5,2.89761,C,A,3.25125,0,,46,64,Male,3
T0005848777,9.66,E,1,2.15284,B,G,4.35625,1,64,45,58,Female,3
T0005848780,44.89,B,0,,,A,3.065,1,,47,60,Female,3
T0005848781,47.9,A,5,,,I,4.9125,0,,51,68,Male,1
T0005848782,15.53,A,2,2.3712,B,A,3.50875,0,75,48,66,Female,1
T0005848784,108.88,C,7,,,A,3.36875,6,,48,76,Male,3
T0005848785,27.67,D,4,2.56154,B,A,1.52875,5,,48,59,Female,3
T0005848788,33.93,D,10,,,A,3.18375,3,,49,70,Female,3
T0005848789,108.66,A,3,2.83729,B,B,2.6875,1,83,48,86,Female,3
T0005848790,44.66,B,10,,,A,2.85875,0,62,49,90,Male,1
T0005848793,76.61,D,6,3.04394,B,A,3.49,0,48,50,77,Male,3
T0005848794,41.78,D,1,2.70697,B,A,1.79,1,39,53,80,Male,3
T0005848796,37.08,C,9,2.59405,C,A,1.16625,1,,48,73,Female,2
T0005848798,37.96,E,0,2.60058,C,D,3.33125,1,,48,64,Female,3
T0005848801,108.73,A,10,2.86372,B,A,2.55625,0,,57,86,Male,1
T0005848802,52.52,A,10,2.69751,C,A,3.08875,0,65,47,60,Male,2
T0005848804,10.42,E,,2.47753,B,D,2.095,0,,45,60,Male,3
T0005848805,63.7,,10,,,A,1.765,0,,46,77,Female,3
T0005848808,42.64,A,3,2.66373,C,A,0.955,3,,48,68,Male,3
T0005848809,28.97,,0,2.68051,B,A,3.2225,1,65,47,69,Female,2
T0005848815,60.38,A,10,2.80642,C,A,2.8525,0,37,61,76,Female,2
T0005848819,60.27,E,10,3.05802,C,A,3.2575,1,,50,72,Male,3
T0005848820,35.88,,10,2.70962,C,C,3.2775,0,41,53,68,Female,3
T0005848821,17.53,,10,2.90988,A,A,3.285,2,64,55,84,Male,3
T0005848824,38.73,A,4,2.70021,A,A,2.80375,0,,48,72,Male,1
T0005848825,30.91,A,10,2.9972,A,B,4.60125,1,57,51,78,Male,1
T0005848826,29.77,B,10,2.5695,B,A,1.43375,0,107,60,94,Male,2
T0005848828,31.58,C,2,2.48296,C,B,2.015,0,,51,71,Male,2
T0005848829,44.91,C,1,,,A,2.94375,0,75,50,79,Male,3
T0005848830,11.2,B,1,2.62262,A,B,3.45,0,66,52,63,Male,2
T0005848833,44.84,E,10,2.7347,B,C,2.60125,1,,51,73,Female,2
T0005848834,30.04,B,10,3.07922,A,B,2.72125,2,,57,99,Male,2
T0005848836,97.34,,9,,,B,3.33625,1,,46,67,Female,1
T0005848837,7.66,,6,2.18429,C,I,4.75,2,,43,67,Female,1
T0005848839,8.55,E,10,,,F,0.87625,0,,47,83,Male,3
T0005848840,10.22,A,10,2.74534,A,A,2.55625,1,70,51,89,Male,1
T0005848843,63.22,C,7,2.99586,B,A,2.82125,0,64,51,70,Male,3
T0005848845,56.11,A,7,2.95681,A,B,3.31875,1,,50,72,Male,2
T0005848847,86.1,C,2,2.81596,B,A,4.15125,1,,60,90,Male,1
T0005848848,28.25,C,1,2.63338,A,B,2.2925,0,,44,57,Male,2
T0005848849,75.47,A,4,3.66315,B,C,3.05625,1,49,58,88,Male,1
T0005848850,107.93,E,10,3.11188,B,B,3.03625,1,40,61,97,Female,3
T0005848851,109.01,D,3,2.98074,B,E,3.94375,1,,46,56,Female,3
T0005848852,61.54,C,10,2.68413,B,A,3.565,0,,48,67,Male,2
T0005848853,91.51,C,6,3.00113,B,B,2.30625,0,65,48,72,Female,2
T0005848854,16.75,A,5,2.80743,C,C,2.17,1,53,51,76,Female,2
T0005848856,21.31,C,10,2.47916,A,A,3.01,1,47,50,79,Female,3
T0005848858,14.17,E,8,,,A,3.4375,1,,49,76,Male,3
T0005848861,15.28,D,0,2.31131,B,A,1.8425,1,,50,74,Female,3
T0005848862,44.22,C,10,2.78315,C,B,1.34125,3,40,55,89,Female,3
T0005848863,76.86,D,8,2.90634,C,A,2.66875,0,42,52,76,Female,3
T0005848864,107.48,A,10,3.0406,B,A,2.285,1,112,53,75,Male,2
T0005848865,32.04,B,4,3.07844,C,C,4.79625,0,68,49,78,Male,1
T0005848867,32.12,A,3,3.11555,A,C,4.12125,0,,43,73,Male,1
T0005848870,31.3,,0,2.65149,A,B,2.10625,5,,49,76,Male,1
T0005848871,74.52,A,10,2.78242,B,A,3.0075,0,57,52,76,Male,3
T0005848873,62.19,B,10,3.03067,B,A,2.08375,0,88,56,89,Male,2
T0005848874,78.34,D,10,2.84701,C,A,1.63125,0,,49,69,Male,3
T0005848876,37,,10,3.16111,B,A,2.525,0,,56,84,Male,2
T0005848877,19.75,,4,2.70502,C,B,2.34875,2,50,56,76,Male,2
T0005848879,62.07,,9,3.25363,C,A,3.46875,1,,66,101,Male,1
T0005848880,31.95,A,2,3.19626,C,C,4.605,0,71,53,75,Female,1
T0005848883,19.79,B,7,2.98173,A,A,2.6375,0,40,50,93,Male,2
T0005848885,52.97,C,10,3.06246,B,B,3.61875,1,,45,69,Male,2
T0005848887,62.96,C,0,,,A,2.1,1,61,52,83,Male,3
T0005848888,50.02,D,2,2.60498,B,A,0.70625,0,,53,74,Female,3
T0005848889,21.88,A,0,2.93414,C,A,0.72875,2,,53,74,Female,2
T0005848890,82.26,B,8,,,B,2.295,3,,56,68,Male,3
T0005848891,22.33,A,10,2.71005,A,B,2.78125,0,,56,98,Female,1
T0005848892,107.48,A,10,3.2247,C,F,3.84875,1,95,50,112,Female,3
T0005848895,20.98,A,2,3.08183,B,A,4.29,0,,53,65,Male,1
T0005848896,7.46,B,10,2.40502,C,A,3.53625,0,,46,66,Male,2
T0005848899,61.58,,10,2.88908,C,A,2.55375,0,42,51,76,Male,3
T0005848901,61.09,,10,2.90673,C,A,3.54625,1,,48,67,Male,3
T0005848906,29.28,A,5,2.77379,C,A,2.1625,1,,55,75,Male,1
T0005848908,39.2,,7,,,B,1.955,2,,51,70,Female,3
T0005848909,108.82,,4,3.17495,C,A,4.72125,0,,48,63,Male,2
T0005848912,45.7,A,2,,,C,4.81375,1,,54,70,Female,1
T0005848917,82.1,C,9,2.90805,C,C,4.2575,0,35,48,69,Female,3
T0005848918,106.98,D,9,,,A,2.94,0,48,63,89,Male,3
T0005848919,26.63,B,1,2.67945,C,B,2.5325,0,38,53,75,Male,1
T0005848922,30.79,B,5,2.90312,B,A,1.565,4,46,48,70,Male,2
T0005848923,31.2,B,3,2.7008,A,B,2.83625,2,76,49,88,Male,2
T0005848924,45.82,C,7,3.06129,A,A,2.03625,1,,50,75,Female,2
T0005848926,15.62,A,10,2.77685,B,B,3.7225,0,,46,68,Male,2
T0005848929,35.58,A,3,2.71569,A,A,1.67375,0,,47,62,Male,1
T0005848930,61.93,B,10,3.06852,B,A,3.88625,0,84,50,78,Male,2
T0005848932,15.44,B,,2.29072,B,L,1.265,1,,53,73,Male,2
T0005848936,60.35,A,10,2.74122,B,B,3.39375,0,,45,63,Female,3
T0005848938,29.55,B,10,2.6908,B,A,0.9175,0,,49,66,Male,2
T0005848939,47.36,A,6,2.9128,C,A,2.7625,4,,49,63,Male,3
T0005848940,60.38,C,0,3.29995,C,A,3.56875,2,43,52,87,Male,3
T0005848941,22.82,C,3,2.51566,A,A,1.9225,1,,53,69,Male,2
T0005848942,79.8,C,10,3.1205,B,A,1.02625,1,86,68,97,Male,2
T0005848943,54.45,D,10,2.80325,C,D,3.23625,1,,54,70,Female,3
T0005848945,61.87,C,0,2.73885,C,A,3.43875,0,,58,102,Female,2
T0005848947,45.02,,2,2.98239,A,H,1.52125,1,60,52,99,Female,3
T0005848948,29.79,D,5,2.76953,A,A,4.3975,0,55,47,59,Female,1
T0005848949,65.54,D,3,2.85883,C,A,1.77625,1,,61,113,Male,1
T0005848952,25.93,,8,2.60654,C,A,3.2075,0,46,48,65,Female,1
T0005848955,15.98,B,5,2.56127,C,A,3.915,0,,49,67,Male,2
T0005848957,106.82,,10,2.92696,B,B,3.10125,3,40,52,82,Female,3
T0005848958,13.84,E,4,2.89532,C,J,4.88375,0,85,42,63,Male,3
T0005848960,27.69,A,10,2.80484,A,A,3.57625,0,,43,76,Female,1
T0005848962,36.22,E,10,2.59046,C,B,2.18125,1,,47,61,Male,3
T0005848963,41.9,B,4,2.90612,A,A,2.77,0,90,55,79,Male,2
T0005848964,65.45,A,10,2.90647,B,E,3.93,0,68,56,75,Female,1
T0005848965,66.1,C,0,2.82493,B,F,2.645,0,,48,62,Male,2
T0005848967,25.39,D,5,2.70189,A,B,4.295,1,,45,56,Male,2
T0005848969,65.1,C,10,,,A,1.655,1,103,56,90,Male,3
T0005848970,19.14,B,10,3.07585,C,A,3.325,1,,50,66,Male,2
T0005848971,30.11,B,2,,,A,3.14,1,111,50,67,Male,2
T0005848972,46.96,,10,2.65576,B,B,2.12,2,,55,80,Male,3
T0005848973,61.66,B,3,,,B,3.55625,2,,49,77,Female,2
T0005848976,22.97,D,5,2.56772,C,A,1.39125,0,,52,62,Female,3
T0005848978,78.71,E,10,2.85644,C,A,2.7125,0,,46,95,Male,2
T0005848980,24.06,A,2,2.59935,A,A,2.405,0,,49,67,Male,1
T0005848982,17.85,,5,2.60385,A,A,2.70125,0,,45,57,Male,2
T0005848984,31.54,C,10,2.49678,B,A,1.6925,0,,48,70,Male,3
T0005848986,31.36,A,5,2.9263,B,B,2.435,0,80,54,75,Female,1
T0005848988,86.58,A,7,2.81431,C,A,2.955,1,51,51,91,Male,3
T0005848989,60.54,,10,2.84252,B,A,2.105,0,,56,96,Female,3
T0005848990,24.92,A,1,2.82401,C,B,4.19125,0,,47,64,Male,1
T0005848991,64.21,E,,2.67549,B,A,2.55375,1,99,52,73,Male,3
T0005848992,84.27,A,5,2.92163,B,A,2.7625,4,,56,78,Male,3
T0005848993,27.35,,5,2.62189,C,D,4.41125,1,69,52,88,Male,2
T0005848997,19.32,C,10,2.99795,C,C,2.505,0,,56,79,Male,1
T0005848998,109.2,C,9,3.17635,B,C,4.41625,1,79,57,85,Male,3
T0005848999,46.04,D,,2.76187,B,A,1.8525,3,92,51,78,Male,3
T0005849000,22.24,D,1,3.07667,A,A,3.335,1,35,50,79,Female,2
T0005849001,25.16,B,10,2.84209,A,C,1.9675,4,,51,85,Female,2
T0005849004,40.16,B,9,2.7589,A,B,2.66,0,97,51,66,Female,2
T0005849006,24.91,B,1,,,C,3.50375,1,,46,58,Male,2
T0005849010,56.48,C,5,2.67897,A,B,0.065,0,,59,123,Female,2
T0005849015,15.53,,0,2.5318,A,B,2.97625,0,49,50,95,Male,2
T0005849017,72.4,E,10,3.25245,B,A,2.895,2,31,60,98,Male,3
T0005849020,66.45,C,10,3.04335,C,A,3.1125,0,,59,81,Female,2
T0005849021,37.96,C,4,2.77222,A,A,1.575,2,38,49,64,Female,3
T0005849022,7.31,A,2,2.81836,A,D,4.28875,1,,47,61,Female,2
T0005849023,67.43,D,0,2.71305,B,A,3.39,0,80,55,81,Male,3
T0005849024,30.53,,,2.81275,B,A,3.41125,2,,46,67,Male,2
T0005849026,53.3,A,10,2.83692,C,A,1.135,0,32,45,71,Male,3
T0005849027,33.3,D,9,2.57403,C,A,2.395,0,68,49,75,Male,3
T0005849031,24.53,C,10,2.89511,A,J,4.82875,0,59,44,65,Male,3
T0005849033,61.28,D,10,2.65337,B,A,2.48375,0,,53,68,Female,3
T0005849035,65.86,B,2,2.91031,C,A,2.1,0,,51,69,Male,2
T0005849036,78.24,A,10,2.75143,B,G,3.62625,2,39,67,99,Male,3
T0005849039,6.82,D,1,2.21495,A,A,4.38125,0,,43,53,Male,3
T0005849040,33.46,,7,,,A,0.75875,1,,54,78,Male,2
T0005849041,53.92,,10,2.77932,C,B,2.93,0,,46,60,Male,3
T0005849042,23.27,A,5,2.45313,B,B,2.03625,0,,50,65,Male,1
T0005849044,28.1,,0,2.53607,B,B,4.09,0,46,50,65,Female,2
T0005849045,3.56,B,,2.71117,B,B,3.53125,1,46,49,96,Female,2
T0005849046,6.22,D,8,2.09363,B,A,1.735,0,,47,66,Male,3
T0005849047,62.31,C,10,,,A,2.93625,2,,50,66,Male,2
T0005849050,62.54,C,3,2.92284,B,A,2.5425,0,,55,93,Male,2
T0005849051,45.18,A,10,3.1153,A,A,3.6325,0,,53,76,Male,1
T0005849052,107.66,,6,2.86444,B,A,0.16,2,,49,74,Male,3
T0005849054,15.57,,7,2.85659,A,H,3.23375,0,,48,67,Male,2
T0005849055,77.58,D,4,,,A,3.1325,1,,56,71,Female,3
T0005849057,30.9,C,,,,A,4.64,0,62,45,59,Male,2
T0005849058,30.4,,0,3.13059,A,A,1.73875,0,,63,82,Female,1
T0005849059,35.33,E,0,2.934,C,B,3.8825,1,59,46,76,Male,1
T0005849063,71.07,B,4,2.70821,B,B,2.63125,0,110,49,78,Female,2
T0005849065,14.96,A,9,2.79923,C,A,3.45875,0,,51,75,Male,1
T0005849066,14.62,B,,,,A,2.00625,1,,50,67,Male,2
T0005849070,54.39,,8,2.64741,A,A,2.96,1,35,47,67,Male,3
T0005849072,6.38,B,2,2.94814,A,J,2.96125,2,44,54,80,Male,2
T0005849073,28.37,C,9,2.677,A,B,3.7525,3,51,49,80,Male,3
T0005849074,85.84,A,10,3.30218,B,A,4.35625,0,58,45,67,Male,1
T0005849075,31.18,A,3,,,B,3.215,1,41,49,92,Female,1
T0005849078,29.55,A,10,2.8981,A,A,4.11375,2,,47,68,Male,1
T0005849080,20.79,B,5,2.69596,A,A,1.6475,1,,47,66,Male,2
