Yr_Mo_Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
1975-03-10,15.29,13.83,19.0,07.04,10.83,8.33,12.96,11.08,10.46,11.92,16.92,21.75
1975-03-11,18.84,13.92,28.33,11.25,14.29,12.92,19.29,11.83,16.0,15.34,15.59,19.0
1975-03-12,10.63,09.04,15.21,4.79,7.5,5.91,10.75,7.12,9.75,8.25,6.63,17.16
1975-03-13,9.0,5.0,16.0,05.04,6.29,2.79,7.62,4.33,6.83,6.25,5.17,8.63
1975-03-14,12.38,6.42,15.54,5.54,6.63,2.88,6.46,4.38,6.87,7.0,4.54,9.17
1975-03-15,10.37,6.0,15.09,4.79,4.21,1.87,7.83,5.71,5.5,07.04,9.13,18.63
1975-03-16,11.38,9.46,12.17,03.04,4.21,3.21,5.58,5.13,5.83,4.92,4.12,10.67
1975-03-17,12.42,8.63,13.37,3.37,5.37,4.17,7.79,6.63,6.38,5.54,7.46,11.67
1975-03-18,12.83,11.12,13.21,4.54,7.96,4.21,10.5,7.0,6.29,07.04,7.92,12.08
1975-03-19,11.58,8.92,18.34,5.41,8.58,4.46,9.62,5.91,6.58,6.5,8.25,14.33
1975-03-20,10.71,6.63,20.54,4.5,6.13,2.46,8.71,6.96,8.87,06.04,7.71,15.67
1975-03-21,16.33,14.46,14.5,7.83,11.54,10.13,11.12,9.83,12.29,11.96,14.88,22.34
1975-03-22,16.54,13.0,9.59,7.62,11.46,6.63,10.92,09.04,10.13,8.87,13.04,14.21
1975-03-23,15.63,9.54,10.58,6.25,11.87,7.21,10.63,9.13,9.83,10.96,12.21,19.75
1975-03-24,17.16,7.67,12.08,8.0,9.71,6.75,11.67,8.12,10.21,12.42,09.04,22.95
1975-03-25,8.5,6.29,8.75,3.75,07.08,5.66,10.88,7.71,10.5,8.79,11.04,10.58
1975-03-26,9.21,8.63,13.29,03.08,6.29,5.63,7.33,7.54,8.96,7.0,14.42,16.71
1975-03-27,15.63,11.87,17.79,8.42,9.25,5.21,10.17,8.38,10.96,10.58,13.67,19.7
1975-03-28,15.87,12.67,12.17,6.0,10.21,7.62,9.42,9.29,10.75,10.0,16.17,20.62
1975-03-29,15.37,12.54,10.79,07.08,9.46,6.46,9.62,8.25,9.33,9.83,18.05,20.12
1975-03-30,16.08,16.96,15.12,7.17,9.75,6.54,8.58,8.42,9.5,9.71,15.87,14.62
1975-03-31,12.79,10.83,8.29,6.58,8.87,6.29,9.46,7.62,8.96,9.59,12.92,15.59
1975-04-01,16.5,11.54,10.5,7.71,9.25,08.08,11.71,8.92,11.04,12.17,13.79,18.16
1975-04-02,17.5,15.12,16.75,8.87,12.87,8.25,10.75,12.17,11.34,10.88,17.41,19.29
1975-04-03,15.04,11.54,17.58,08.04,9.29,07.08,11.79,09.08,12.04,14.83,15.16,25.62
1975-04-04,12.62,10.63,18.34,6.58,6.46,3.46,9.79,08.04,9.17,8.42,11.54,16.75
1975-04-05,9.92,7.33,13.54,4.79,5.29,2.0,7.0,4.92,7.12,4.88,10.41,11.92
1975-04-06,12.5,7.75,13.83,6.92,6.34,3.71,8.33,6.29,8.29,5.88,08.04,13.21
1975-04-07,21.84,15.83,15.0,11.58,16.0,10.92,17.71,14.04,15.71,20.54,20.91,33.04
1975-04-08,20.21,17.12,17.0,11.79,12.12,11.58,15.92,12.75,13.5,15.46,20.33,31.25
1975-04-09,15.63,09.08,13.13,7.54,8.71,08.04,10.54,6.38,9.46,10.41,13.5,18.63
1975-04-10,16.54,11.0,9.87,7.46,12.62,9.62,11.79,12.29,12.54,10.83,15.0,19.25
1975-04-11,14.88,7.87,08.08,6.21,9.46,7.41,12.83,8.96,11.63,10.34,12.5,18.41
1975-04-12,6.96,3.33,6.79,4.92,7.58,5.91,10.29,6.79,9.42,7.67,9.59,12.42
1975-04-13,12.33,14.29,10.37,5.66,8.33,6.63,09.08,11.5,10.13,9.75,16.42,14.0
1975-04-14,18.46,15.59,15.96,7.87,12.83,9.38,10.0,7.87,11.87,7.62,11.71,10.58
1975-04-15,13.08,9.13,7.75,3.54,6.96,2.62,4.46,3.96,5.88,04.08,8.38,6.71
1975-04-16,8.25,11.87,8.17,3.58,7.58,5.54,5.54,8.12,9.54,6.5,14.92,11.17
1975-04-17,10.17,11.5,10.92,4.71,8.42,6.63,8.38,9.0,8.92,8.38,15.92,12.0
1975-04-18,7.41,11.08,5.46,3.92,10.54,6.92,6.79,8.75,9.5,6.67,19.87,13.17
1975-04-19,13.62,13.21,8.92,5.41,13.04,8.63,9.79,10.08,10.63,8.71,17.54,18.5
1975-04-20,19.62,16.04,17.71,7.87,10.08,9.0,11.38,9.54,12.42,9.33,11.34,9.62
1975-04-21,10.46,7.62,13.5,4.17,5.54,4.0,4.67,7.71,8.79,7.5,9.62,7.25
1975-04-22,4.58,5.63,3.29,2.42,7.41,2.29,04.04,4.71,5.88,6.83,6.54,9.17
1975-04-23,08.08,5.71,10.79,4.21,5.75,3.0,2.54,3.5,6.71,5.54,4.17,9.96
1975-04-24,4.58,1.96,12.96,2.21,4.17,1.87,1.21,1.46,4.17,1.92,6.13,5.25
1975-04-25,4.25,1.42,6.38,1.92,3.63,0.17,1.87,3.54,2.17,2.13,4.79,2.29
1975-04-26,8.75,4.12,6.29,3.0,5.96,3.17,03.08,4.54,06.04,4.75,7.92,12.12
1975-04-27,7.62,9.62,12.71,4.75,6.92,3.67,4.83,3.75,5.75,5.0,8.75,13.42
1975-04-28,10.67,11.0,9.21,4.88,12.5,6.79,7.21,09.04,11.42,8.79,17.88,18.29
1975-04-29,14.17,16.5,10.34,8.17,16.42,9.83,12.96,11.96,12.83,13.25,19.33,23.25
1975-04-30,18.5,15.75,14.92,8.38,16.5,9.87,10.41,11.34,13.33,12.67,17.88,19.33
1975-05-01,22.54,16.04,17.16,7.75,13.92,8.75,13.88,11.04,13.42,11.46,15.25,21.67
1975-05-02,14.46,10.96,11.38,6.92,14.88,2.5,4.38,2.42,4.54,5.66,6.67,15.41
1975-05-03,6.25,6.29,4.92,1.71,3.54,0.29,2.54,2.42,01.04,02.04,6.63,6.38
1975-05-04,1.63,3.96,5.37,0.46,04.08,0.63,0.92,1.42,3.42,1.67,3.83,3.79
1975-05-05,6.13,4.21,15.71,3.88,05.09,3.96,5.63,3.58,5.46,3.37,7.83,7.33
1975-05-06,8.79,8.63,21.59,6.54,8.12,5.54,6.96,05.04,7.54,05.09,13.75,6.29
1975-05-07,11.83,9.33,27.67,8.21,7.58,6.54,12.04,06.04,9.29,6.75,9.83,10.54
1975-05-08,17.92,13.13,24.0,8.67,15.5,07.04,11.08,13.54,12.17,10.79,15.41,10.88
1975-05-09,16.66,15.41,13.67,7.0,14.09,08.08,7.41,12.96,11.25,13.17,13.92,19.62
1975-05-10,15.96,11.17,9.46,6.13,10.92,8.42,9.54,9.83,10.67,12.25,12.67,20.46
1975-05-11,11.42,09.04,9.17,3.58,7.0,3.33,5.33,5.17,5.83,5.88,10.37,11.58
1975-05-12,13.54,10.04,11.87,5.21,11.63,7.75,7.33,8.25,11.0,7.0,11.58,13.54
1975-05-13,6.79,6.13,5.91,1.67,05.09,1.63,2.13,2.92,3.92,3.83,8.0,8.96
1975-05-14,6.87,4.67,9.54,2.71,08.08,4.5,6.21,7.62,6.17,7.46,14.5,14.79
1975-05-15,10.04,9.25,22.17,5.33,8.63,5.63,7.87,5.41,6.21,3.71,14.17,10.71
1975-05-16,6.71,07.08,14.92,3.54,5.0,0.79,3.13,4.5,2.29,2.29,6.46,5.58
1975-05-17,6.29,2.83,11.58,1.87,3.75,0.83,2.21,1.92,02.04,02.04,4.33,06.08
1975-05-18,6.21,4.71,3.46,1.87,3.46,01.08,3.92,3.75,1.92,2.62,8.83,5.83
1975-05-19,4.38,6.46,03.04,1.5,3.13,1.33,04.04,5.41,3.5,4.21,15.54,13.54
1975-05-20,9.67,2.5,10.0,2.5,4.29,04.04,2.54,2.96,3.58,04.04,09.08,14.25
1975-05-21,6.79,2.75,13.42,3.92,5.0,4.17,3.71,5.41,6.42,5.37,15.75,18.71
1975-05-22,6.38,4.96,16.66,5.54,7.71,4.42,6.21,7.79,8.5,9.96,14.67,18.88
1975-05-23,8.21,9.59,10.79,4.5,6.42,4.71,5.88,7.17,8.12,9.29,10.88,15.92
1975-05-24,9.0,04.04,13.33,04.08,6.38,2.88,5.71,4.83,6.38,4.58,11.58,10.0
1975-05-25,11.75,5.75,16.5,4.79,6.54,5.88,7.96,6.63,8.21,7.12,10.5,12.21
1975-05-26,10.29,5.96,19.67,6.38,7.96,7.71,9.62,9.29,10.08,7.54,12.87,7.29
1975-05-27,12.83,8.21,23.58,7.38,9.5,8.75,9.92,9.59,9.25,7.67,11.42,8.25
1975-05-28,12.25,6.67,24.54,4.83,9.92,7.83,6.87,9.59,9.67,5.79,11.58,7.12
1975-05-29,6.92,5.17,16.21,3.33,4.29,3.21,3.92,5.83,4.88,2.21,12.67,4.33
1975-05-30,9.42,4.42,12.75,2.96,6.46,04.08,5.33,7.79,7.17,3.33,19.08,13.88
1975-05-31,9.33,7.17,7.92,3.21,5.71,3.42,3.0,7.21,05.09,5.79,9.38,13.54
1975-06-01,10.96,8.79,9.5,4.75,9.62,5.58,8.38,9.75,9.29,8.75,11.75,18.34
1975-06-02,23.21,16.58,18.79,13.13,15.92,12.08,17.21,15.46,14.58,20.0,20.25,32.79
1975-06-03,9.62,4.92,10.37,3.88,5.58,3.33,5.91,4.79,6.46,6.58,6.29,11.21
1975-06-04,11.83,12.71,10.54,4.96,8.87,4.83,3.75,6.96,08.04,5.79,14.12,12.83
1975-06-05,12.33,16.17,11.46,7.5,12.87,9.92,9.13,12.71,13.25,10.5,17.58,14.17
1975-06-06,11.12,18.38,12.12,9.25,16.54,10.67,7.46,11.67,14.54,13.04,18.75,22.79
1975-06-07,6.63,9.5,05.04,03.04,4.96,3.83,2.88,8.17,06.04,5.79,14.54,10.75
1975-06-08,7.67,8.96,2.92,3.54,8.54,4.92,3.92,7.0,6.96,6.5,6.79,09.04
1975-06-09,3.96,3.67,7.0,1.79,06.08,2.46,4.58,4.0,5.75,4.67,6.29,10.04
1975-06-10,7.0,7.54,3.67,1.25,6.42,1.0,1.58,4.33,2.75,0.54,5.75,5.91
1975-06-11,7.96,1.96,2.88,1.63,4.0,1.25,1.58,3.54,2.0,2.0,10.67,6.54
1975-06-12,10.17,6.58,5.88,2.88,5.46,1.75,3.75,4.96,4.58,4.54,6.42,10.13
1975-06-13,10.08,3.96,6.87,4.17,9.29,5.46,7.58,7.21,7.12,6.92,11.08,14.62
1975-06-14,13.33,9.29,8.92,6.71,11.92,7.92,9.0,10.83,9.46,9.92,13.08,17.88
1975-06-15,10.54,10.58,8.67,4.71,09.08,06.04,5.63,8.0,7.0,5.71,11.46,13.79
1975-06-16,9.79,7.92,7.38,1.92,6.54,2.13,3.33,4.25,4.96,3.13,7.5,9.21
1975-06-17,10.75,8.79,11.12,3.75,7.33,3.96,4.42,8.21,7.38,5.58,11.71,10.92
1975-06-18,15.0,15.21,14.75,8.33,12.75,9.79,10.46,14.79,12.58,12.58,21.5,20.46
1975-06-19,15.37,12.96,16.13,9.21,12.71,8.96,11.71,14.09,12.21,11.0,20.33,19.38
1975-06-20,5.41,1.79,6.38,2.0,4.88,1.25,4.42,4.33,5.37,3.63,8.25,11.08
1975-06-21,5.79,3.96,9.33,1.92,4.17,2.29,3.54,3.67,6.5,4.12,5.0,15.63
1975-06-22,5.75,3.21,6.13,2.25,4.71,1.63,2.5,6.38,2.67,3.63,7.0,8.63
1975-06-23,11.38,6.75,5.71,4.83,6.87,04.04,06.04,6.13,6.21,05.04,7.96,11.54
1975-06-24,8.25,9.46,12.58,4.96,6.58,3.79,04.08,5.75,7.41,6.13,6.17,8.79
1975-06-25,6.17,6.25,9.62,2.37,5.71,01.04,1.79,4.5,3.42,3.37,5.63,9.96
1975-06-26,9.5,9.71,17.0,5.88,9.42,5.91,5.46,9.46,8.87,8.12,10.41,14.96
1975-06-27,10.54,9.54,14.79,4.29,7.21,3.67,6.87,9.0,8.83,3.92,13.33,10.96
1975-06-28,10.54,5.54,13.62,3.71,5.75,5.58,06.04,7.0,9.0,4.33,8.58,08.04
1975-06-29,8.17,4.71,11.54,2.5,4.25,0.25,1.83,4.63,3.37,1.17,5.21,7.25
1975-06-30,9.13,3.21,5.21,2.21,5.54,1.5,1.63,3.83,3.25,4.46,4.67,10.67
1975-07-01,6.25,3.25,5.5,1.92,3.46,1.33,2.92,2.75,2.37,2.21,6.13,11.46
1975-07-02,4.96,4.54,3.5,2.29,4.46,3.54,4.79,4.25,4.5,02.08,5.91,7.0
1975-07-03,10.83,5.17,6.21,3.58,5.41,2.83,3.96,4.67,6.42,3.37,7.67,5.63
1975-07-04,10.08,8.0,6.83,3.42,7.21,2.46,4.12,7.29,4.38,2.0,12.54,6.17
1975-07-05,08.08,4.5,4.33,03.08,4.54,2.62,4.71,6.21,8.5,4.42,13.04,7.75
1975-07-06,7.33,4.63,9.96,2.0,5.79,1.58,4.63,3.83,5.58,3.0,6.87,7.87
1975-07-07,14.33,6.83,16.0,4.63,7.92,6.54,8.5,9.29,10.08,6.13,8.79,9.54
1975-07-08,11.71,6.96,12.83,6.17,8.63,8.92,8.67,12.0,11.25,6.71,10.71,13.21
1975-07-09,10.34,6.92,9.67,05.04,10.41,6.87,8.29,9.62,8.83,6.13,9.29,16.58
1975-07-10,10.08,7.25,12.08,5.46,7.12,3.42,6.67,2.96,7.87,3.33,7.17,7.96
1975-07-11,7.83,7.58,8.79,4.33,7.75,5.0,9.13,6.67,7.96,4.58,6.67,8.83
1975-07-12,12.79,12.71,11.25,5.5,10.46,5.75,5.96,7.79,9.13,05.04,7.67,10.96
1975-07-13,13.37,8.92,12.87,7.12,9.92,7.0,6.58,5.17,10.08,6.34,9.13,9.71
1975-07-14,15.41,10.75,15.87,7.62,9.62,6.54,10.71,5.41,11.17,8.0,9.92,9.54
1975-07-15,15.04,11.58,13.54,6.96,13.75,9.29,14.37,9.62,12.21,10.17,12.38,16.08
1975-07-16,1.71,3.63,7.29,3.17,4.46,2.71,7.58,5.37,5.63,4.5,8.25,4.67
1975-07-17,8.67,6.5,2.92,2.13,6.67,2.92,2.79,4.17,2.71,02.04,5.33,7.0
1975-07-18,7.0,9.54,7.96,3.96,7.71,4.63,5.21,5.71,6.67,4.29,13.37,5.37
1975-07-19,11.79,12.58,12.0,05.04,8.42,6.67,8.54,11.21,10.63,8.79,16.21,12.46
1975-07-20,10.13,10.71,9.71,5.13,10.75,5.58,9.79,7.75,9.71,06.08,15.25,15.75
1975-07-21,12.58,13.17,13.08,5.71,15.59,09.08,13.79,12.75,13.25,11.71,20.83,21.34
1975-07-22,18.88,16.29,20.04,9.71,20.12,11.71,17.29,11.08,15.63,12.25,16.88,15.16
1975-07-23,15.96,14.88,13.42,8.54,15.67,9.13,14.62,13.42,13.13,10.83,16.75,15.87
1975-07-24,16.75,12.87,12.04,7.96,15.75,8.67,13.75,11.79,11.04,10.21,15.09,22.46
1975-07-25,7.87,7.58,8.96,2.54,9.59,4.75,9.59,6.67,9.46,7.33,13.88,13.59
1975-07-26,4.17,5.41,9.13,3.0,6.87,4.79,9.46,07.08,8.63,5.71,15.12,15.63
1975-07-27,5.33,2.83,5.21,1.83,3.17,0.92,04.08,3.0,2.92,1.46,11.54,11.08
1975-07-28,6.34,06.04,06.04,1.96,4.88,3.33,5.83,10.17,7.38,7.92,17.62,15.46
1975-07-29,9.0,6.25,12.04,3.5,5.75,4.83,06.04,8.75,8.71,6.92,12.62,13.96
1975-07-30,7.25,9.25,11.96,2.62,6.58,3.54,3.75,5.83,6.96,5.17,7.38,10.21
1975-07-31,9.21,10.41,21.42,5.21,6.87,3.46,06.04,4.25,6.54,2.5,3.88,6.87
1975-08-01,8.12,5.29,16.38,2.96,4.29,0.83,2.71,2.58,3.37,1.63,3.71,13.92
1975-08-02,7.41,01.08,11.12,2.29,2.54,0.46,3.33,1.58,4.75,2.37,4.29,7.29
1975-08-03,5.83,2.46,5.54,2.62,2.0,1.25,4.38,0.46,04.08,1.96,3.71,5.21
1975-08-04,9.5,5.13,5.25,5.17,8.17,4.71,3.83,6.63,7.92,6.75,7.29,11.71
1975-08-05,12.46,15.12,10.96,9.33,14.96,8.63,7.75,9.5,11.63,8.92,8.29,15.87
1975-08-06,14.71,15.75,11.46,10.63,14.62,9.25,9.46,12.04,13.7,12.29,20.12,17.79
1975-08-07,8.92,10.58,6.46,05.09,10.34,6.42,4.83,9.46,9.71,8.54,20.08,14.21
1975-08-08,8.42,3.29,08.08,3.79,4.67,1.54,4.83,2.88,3.5,3.29,7.87,6.0
1975-08-09,17.83,8.46,11.79,7.92,7.54,4.75,5.29,8.92,9.54,6.67,9.21,14.5
1975-08-10,08.08,3.54,5.63,2.75,2.67,01.04,0.92,2.54,4.75,0.46,6.54,6.5
1975-08-11,6.13,5.41,5.79,3.92,5.58,2.29,2.75,1.38,5.41,2.96,4.79,6.54
1975-08-12,11.92,7.58,9.59,5.41,09.04,4.63,5.88,4.96,7.83,1.92,6.75,4.0
1975-08-13,06.04,4.38,5.13,3.0,4.96,2.92,2.62,4.75,7.46,4.54,6.42,9.38
1975-08-14,6.67,7.38,7.33,3.96,6.71,3.83,3.25,6.38,6.54,2.42,12.08,6.79
1975-08-15,6.87,7.87,6.42,3.46,8.96,4.96,5.75,6.0,8.79,6.25,10.75,8.46
1975-08-16,8.46,4.92,10.13,4.92,6.17,5.17,9.54,7.58,8.0,8.12,8.5,12.38
1975-08-17,3.67,5.29,4.67,1.79,3.37,0.92,2.79,2.13,0.87,2.25,8.38,8.21
1975-08-18,4.92,6.96,5.46,2.71,3.58,2.79,5.33,4.92,6.54,5.13,9.0,11.08
1975-08-19,14.25,13.5,13.92,6.17,11.92,6.92,8.38,11.96,11.21,8.92,15.25,14.25
1975-08-20,14.67,10.54,12.92,6.29,14.17,09.08,11.5,10.58,12.08,10.96,16.04,19.75
1975-08-21,13.42,9.87,8.25,4.33,10.0,5.71,8.42,7.5,8.5,7.21,12.29,18.75
1975-08-22,12.12,8.25,10.0,7.0,9.13,5.66,9.42,07.08,8.46,7.87,9.13,16.38
1975-08-23,9.5,6.92,8.63,4.88,8.58,05.09,6.29,7.96,08.08,7.21,11.63,13.37
1975-08-24,5.46,4.17,6.46,2.17,5.58,3.33,6.34,6.0,7.29,3.54,10.0,12.38
1975-08-25,5.37,5.83,6.34,1.96,3.83,2.42,5.0,6.92,6.38,4.88,12.71,13.7
1975-08-26,3.13,5.66,7.21,1.46,1.46,1.13,2.46,6.96,5.37,4.33,12.58,11.12
1975-08-27,4.21,3.75,3.46,1.5,02.08,1.58,3.0,03.04,2.96,1.29,7.0,4.75
1975-08-28,4.58,2.75,3.33,1.5,2.75,0.75,3.17,2.75,2.75,2.25,7.62,7.83
1975-08-29,12.87,9.42,14.5,5.75,07.04,4.46,8.29,8.46,7.83,7.58,11.5,17.41
1975-08-30,17.5,9.71,16.62,9.25,8.12,6.79,14.0,6.58,10.17,10.63,08.04,16.0
1975-08-31,08.08,3.46,9.13,3.96,2.46,1.75,6.42,2.88,4.79,1.46,8.67,9.79
1975-09-01,5.96,2.71,5.29,1.67,2.96,0.58,5.5,3.25,2.25,1.46,12.42,11.04
1975-09-02,7.33,7.58,8.87,3.58,6.17,3.83,7.46,8.63,7.21,4.67,14.25,14.42
1975-09-03,09.08,5.54,7.71,3.88,4.96,2.33,6.54,2.62,6.71,5.5,8.54,12.38
1975-09-04,9.17,7.83,9.17,05.04,8.29,5.29,9.71,6.79,8.46,6.63,15.37,17.12
1975-09-05,07.08,6.34,7.5,3.88,6.5,3.13,07.04,4.92,6.83,3.83,10.5,13.54
1975-09-06,7.21,7.0,6.46,1.63,6.25,3.17,05.09,5.17,6.21,3.88,7.54,7.79
1975-09-07,06.08,4.0,5.66,1.96,02.08,1.38,4.96,4.96,3.92,1.92,9.83,8.21
1975-09-08,11.5,9.75,11.38,5.75,10.25,6.75,10.0,9.71,10.13,9.42,17.62,18.79
1975-09-09,16.62,13.17,13.0,5.54,13.62,7.87,11.5,9.92,12.08,9.29,15.34,18.75
1975-09-10,10.37,9.59,9.42,3.37,9.79,5.79,9.33,6.96,8.75,6.42,12.21,14.83
1975-09-11,15.83,16.92,12.46,5.63,14.62,8.12,8.79,6.75,9.29,3.33,12.29,12.12
1975-09-12,16.88,10.67,12.54,8.33,12.92,8.5,12.87,8.63,10.58,10.21,13.21,18.75
1975-09-13,10.25,8.83,13.75,3.54,5.17,3.92,9.25,4.96,5.71,5.0,8.92,16.46
1975-09-14,20.5,12.83,16.46,8.21,10.41,8.17,12.92,9.38,10.13,11.08,18.12,25.46
1975-09-15,10.37,7.21,10.25,3.25,5.33,2.92,7.75,5.91,6.5,6.46,12.62,16.33
1975-09-16,5.63,3.88,7.83,1.38,3.96,4.21,4.92,5.0,7.46,3.92,9.83,13.42
1975-09-17,09.04,5.71,14.5,4.21,4.63,3.79,6.29,06.04,7.25,05.04,10.71,14.17
1975-09-18,9.38,5.83,8.96,4.42,4.75,4.12,6.63,05.04,5.96,5.0,8.58,13.08
1975-09-19,14.37,17.08,11.83,5.71,13.0,9.29,8.25,13.25,11.54,11.17,18.91,18.75
1975-09-20,12.46,11.96,11.04,5.5,13.13,8.33,11.42,9.62,11.29,10.96,19.58,25.58
1975-09-21,8.75,10.21,7.17,3.79,7.0,5.5,9.29,08.08,8.5,7.79,18.0,18.63
1975-09-22,22.21,20.91,19.67,12.04,16.21,14.96,16.25,19.29,17.54,18.12,28.79,30.54
1975-09-23,12.33,10.54,11.87,6.83,12.42,7.92,12.25,10.0,10.67,10.46,19.33,26.96
1975-09-24,23.54,20.08,19.04,9.38,15.37,12.96,15.67,18.25,15.37,14.62,25.5,25.41
1975-09-25,13.5,12.12,11.5,6.58,12.67,08.04,12.42,10.67,11.87,10.21,13.59,17.75
1975-09-26,11.5,6.71,8.75,3.88,5.25,3.58,8.12,4.17,07.04,4.5,7.25,14.83
1975-09-27,19.75,15.04,18.41,9.25,13.92,10.58,14.12,11.21,12.21,13.13,12.62,19.12
1975-09-28,20.33,16.92,17.33,8.67,13.59,8.5,9.96,10.13,10.71,9.46,13.21,15.79
1975-09-29,19.79,12.75,17.83,11.71,12.46,10.29,14.42,10.63,14.46,14.46,14.88,22.37
1975-09-30,13.17,11.25,14.88,4.79,8.92,6.75,8.67,6.34,8.29,6.83,7.71,13.46
1975-10-01,13.79,11.04,14.67,6.29,10.29,07.04,11.25,6.46,10.5,6.17,9.17,16.71
1975-10-02,19.0,17.0,16.04,8.38,12.75,9.42,9.75,9.71,11.04,8.42,11.5,16.58
1975-10-03,13.29,13.25,11.17,5.79,14.71,09.04,13.88,11.38,12.38,11.63,22.79,24.67
1975-10-04,16.25,15.46,15.46,8.12,20.67,12.46,18.46,14.67,16.04,14.0,26.71,29.08
1975-10-05,14.25,14.83,15.21,5.91,12.25,8.5,13.33,10.34,11.58,10.29,18.05,25.0
1975-10-06,3.25,3.21,4.38,1.71,1.83,1.17,05.09,2.13,3.88,3.54,8.71,12.46
1975-10-07,7.21,7.12,04.08,1.25,3.63,1.46,02.08,3.21,3.63,1.25,5.21,5.54
1975-10-08,4.21,5.75,6.58,0.33,1.75,0.17,01.08,1.13,0.29,0.21,5.17,6.96
1975-10-09,4.92,3.21,3.75,1.0,3.21,0.79,4.58,2.67,3.25,2.46,8.58,8.25
1975-10-10,12.08,12.12,14.17,5.5,9.17,5.29,8.38,6.38,7.96,4.79,11.21,12.54
1975-10-11,8.42,3.79,13.42,3.92,4.42,1.87,6.0,2.88,05.09,1.67,06.08,8.38
1975-10-12,5.37,7.12,4.92,0.96,4.96,2.13,1.46,3.5,4.17,2.42,10.58,8.63
1975-10-13,17.62,15.79,13.13,3.37,13.04,9.25,7.96,11.21,07.04,7.83,16.13,13.17
1975-10-14,9.83,9.29,11.54,3.0,10.25,06.08,07.08,5.54,8.58,09.08,11.0,16.0
1975-10-15,16.21,12.17,12.58,5.0,10.37,6.13,6.96,6.46,7.75,5.13,7.17,11.96
1975-10-16,12.12,10.08,7.62,3.5,8.5,4.63,05.09,5.66,6.67,5.71,10.58,9.21
1975-10-17,4.21,5.13,5.91,0.42,3.54,0.29,06.04,1.54,2.25,1.25,4.46,5.58
1975-10-18,11.21,16.75,6.42,2.21,10.08,4.67,4.29,7.0,06.08,4.71,11.21,12.04
1975-10-19,17.79,22.46,16.5,9.71,19.38,12.83,14.0,14.33,12.83,12.5,22.79,24.41
1975-10-20,22.0,24.41,18.21,9.67,23.13,13.7,16.04,15.87,15.34,15.37,24.04,27.84
1975-10-21,23.83,25.84,18.88,9.59,22.79,14.37,16.66,16.71,14.75,12.5,20.67,24.04
1975-10-22,27.42,22.54,24.41,14.42,24.41,19.55,21.42,19.29,20.3,19.79,23.5,32.46
1975-10-23,13.75,16.42,15.92,8.29,12.75,8.25,11.75,10.54,13.62,12.17,20.88,19.75
1975-10-24,17.5,17.25,15.29,9.0,13.46,8.79,08.04,12.46,13.0,12.46,24.58,22.08
1975-10-25,17.75,21.04,14.42,12.62,18.84,12.71,9.96,16.04,17.08,15.34,26.71,27.25
1975-10-26,14.67,18.16,12.42,9.5,15.0,12.17,3.46,14.33,16.21,12.17,19.17,23.63
1975-10-27,12.21,18.79,10.25,7.25,14.29,8.42,2.29,9.87,12.83,08.04,13.92,17.71
1975-10-28,10.75,15.54,11.54,8.29,12.25,9.46,5.5,7.41,11.54,7.0,13.88,13.79
1975-10-29,15.63,18.08,13.83,7.92,14.0,10.63,9.46,9.92,12.79,8.29,11.46,15.09
1975-10-30,19.92,17.96,17.21,9.5,14.29,9.79,11.42,12.75,13.37,12.92,19.04,20.58
1975-10-31,15.25,10.34,15.16,7.41,10.79,7.92,12.46,9.83,11.92,11.34,12.0,19.12
1975-11-01,14.12,11.92,9.71,04.08,8.54,3.67,9.92,4.79,6.58,6.17,11.21,12.71
1975-11-02,15.54,15.29,13.75,6.46,14.62,9.13,9.71,12.21,11.08,10.29,22.88,21.62
1975-11-03,9.75,12.46,8.25,4.79,12.33,5.88,11.67,8.58,9.54,8.75,20.08,22.46
1975-11-04,17.92,13.79,13.92,5.33,12.83,8.46,12.5,11.29,12.42,12.29,19.04,21.21
1975-11-05,10.0,10.13,8.46,02.08,09.08,2.54,6.38,3.63,07.08,5.25,10.71,14.21
1975-11-06,8.75,4.67,6.87,1.25,5.29,1.96,8.58,2.54,4.88,4.38,6.83,16.29
1975-11-07,3.33,2.46,8.38,0.37,03.08,0.08,5.5,0.63,0.37,0.75,5.88,8.25
1975-11-08,09.08,07.08,14.71,1.67,7.0,3.25,8.79,4.71,4.67,3.58,7.29,8.67
1975-11-09,12.42,8.92,16.13,4.25,6.21,3.71,11.67,07.04,5.54,5.79,7.96,11.92
1975-11-10,6.46,7.21,8.0,3.29,4.5,1.96,6.13,4.42,6.87,6.5,4.29,16.42
1975-11-11,7.33,4.96,8.0,0.67,2.58,0.29,5.66,2.75,6.29,3.5,4.21,10.25
1975-11-12,17.04,14.12,16.04,5.79,11.96,8.58,9.71,8.67,7.58,5.79,7.92,12.04
1975-11-13,11.38,9.0,11.71,3.67,11.67,5.63,6.96,6.83,5.54,4.83,6.46,12.67
1975-11-14,9.75,9.67,9.25,2.54,7.71,3.88,4.96,4.17,5.58,3.25,5.58,9.75
1975-11-15,13.67,14.0,11.75,5.17,11.34,6.54,9.87,8.54,9.87,7.75,11.54,14.0
1975-11-16,27.63,20.25,23.38,15.12,18.21,11.04,18.21,15.0,13.96,15.67,22.25,36.08
1975-11-17,22.75,19.12,23.16,13.0,13.0,7.75,14.0,10.41,11.08,11.46,18.96,29.63
